City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
76,Bluff,-46.6,168.3333,50.81,59,94,20.6,NZ,2022-04-11 22:38:42
77,Saint-Georges,12.0564,-61.7485,80.28,83,20,13.8,GD,2022-04-11 22:38:43
78,Gat,31.61,34.7642,59.81,100,31,8.63,IL,2022-04-11 22:38:43
79,Panorama,40.5878,23.0315,45.95,52,1,1.99,GR,2022-04-11 22:38:44
80,Tiksi,71.6872,128.8694,-3.14,98,100,6.82,RU,2022-04-11 22:38:44
81,Przhevalskoye,55.5093,31.8482,35.4,75,100,4.38,RU,2022-04-11 22:38:44
82,Souillac,-20.5167,57.5167,75.58,94,75,10.36,MU,2022-04-11 22:38:45
83,Qui Nhon,13.7667,109.2333,72.77,88,93,3.33,VN,2022-04-11 22:38:45
84,Guerrero Negro,27.9769,-114.0611,66.87,55,0,14.36,MX,2022-04-11 22:35:09
85,Pauini,-7.7136,-66.9764,75.65,96,87,2.35,BR,2022-04-11 22:38:46
86,Port Alfred,-33.5906,26.891,67.17,85,99,1.99,ZA,2022-04-11 22:38:46
87,Sobolevo,54.4299,31.8996,36.81,73,100,6.98,RU,2022-04-11 22:38:46
88,Sazonovo,59.0919,35.2268,27.64,97,98,2.04,RU,2022-04-11 22:38:47
89,Pacific Grove,36.6177,-121.9166,58.41,62,20,19.57,US,2022-04-11 22:38:47
90,Faya,18.3851,42.4509,64.51,49,2,2.08,SA,2022-04-11 22:39:48
91,Esperance,-33.8667,121.9,60.64,87,62,13.02,AU,2022-04-11 22:39:48
92,Koslan,63.4564,48.8989,33.44,100,100,1.01,RU,2022-04-11 22:39:48
93,Nelson Bay,-32.7167,152.15,71.01,89,63,12.37,AU,2022-04-11 22:39:49
94,Tommot,58.9564,126.2925,17.17,88,97,2.08,RU,2022-04-11 22:39:49
95,Ponta Do Sol,32.6667,-17.1,61.72,72,97,11.68,PT,2022-04-11 22:39:49
96,Thunder Bay,48.4001,-89.3168,48.11,46,40,21.85,CA,2022-04-11 22:39:50
97,Sukumo,32.9333,132.7333,63.57,95,98,5.12,JP,2022-04-11 22:39:50
98,Mahebourg,-20.4081,57.7,75.49,94,75,10.36,MU,2022-04-11 22:39:50
99,Jamestown,42.097,-79.2353,55.04,69,100,10.36,US,2022-04-11 22:39:51
100,Bethel,41.3712,-73.414,58.66,48,100,6.96,US,2022-04-11 22:39:51
101,Ciudad Bolivar,8.1222,-63.5497,89.22,46,54,14.12,VE,2022-04-11 22:39:51
102,Port Lincoln,-34.7333,135.8667,63.41,74,100,16.69,AU,2022-04-11 22:39:52
103,Nikolskoye,59.7035,30.7861,36.72,95,30,2.86,RU,2022-04-11 22:39:52
104,Along,28.1667,94.7667,63.1,95,10,1.54,IN,2022-04-11 22:39:52
105,Avarua,-21.2078,-159.775,78.85,89,75,4.61,CK,2022-04-11 22:39:53
106,Puerto Ayora,-0.7393,-90.3518,84.16,93,79,7.0,EC,2022-04-11 22:39:53
107,Belem De Sao Francisco,-8.7539,-38.9658,85.35,49,65,8.79,BR,2022-04-11 22:39:54
108,Pafos,34.7667,32.4167,60.58,67,40,16.11,CY,2022-04-11 22:39:54
109,Abu Kamal,34.4506,40.9171,66.27,32,0,17.6,SY,2022-04-11 22:39:54
110,Tiassale,5.8983,-4.8283,75.34,96,95,3.74,CI,2022-04-11 22:39:55
111,Dongning,44.0622,131.1207,46.98,88,100,6.08,CN,2022-04-11 22:39:55
112,Leningradskiy,69.3833,178.4167,-5.13,81,11,1.1,RU,2022-04-11 22:39:55
113,Sao Felix Do Xingu,-6.6447,-51.995,73.78,96,40,2.89,BR,2022-04-11 22:39:56
114,Pyapon,16.2833,95.6833,75.99,82,50,5.84,MM,2022-04-11 22:39:56
115,Kerns,46.9009,8.2765,43.23,76,100,4.61,CH,2022-04-11 22:39:56
116,Boa Vista,2.8197,-60.6733,89.58,48,40,10.36,BR,2022-04-11 22:39:57
117,Saint George,37.1041,-113.5841,77.63,15,0,27.63,US,2022-04-11 22:38:11
118,Yarim,14.298,44.3779,55.96,40,0,5.48,YE,2022-04-11 22:39:57
119,Klaksvik,62.2266,-6.589,41.92,78,100,26.46,FO,2022-04-11 22:35:30
120,Poum,-20.2333,164.0167,79.65,76,16,11.12,NC,2022-04-11 22:39:57
121,Busselton,-33.65,115.3333,56.98,90,1,10.11,AU,2022-04-11 22:39:58
122,Iqaluit,63.7506,-68.5145,17.33,78,20,16.11,CA,2022-04-11 22:39:58
123,Provideniya,64.3833,-173.3,30.36,80,75,18.01,RU,2022-04-11 22:39:59
124,Primero De Enero,21.9469,-78.4283,77.0,55,11,15.84,CU,2022-04-11 22:39:59
125,Yumen,40.2833,97.2,42.44,23,64,8.25,CN,2022-04-11 22:40:00
126,Danielskuil,-28.1887,23.5395,55.36,78,48,5.97,ZA,2022-04-11 22:40:00
127,Mount Gambier,-37.8333,140.7667,44.51,87,75,3.44,AU,2022-04-11 22:40:00
128,Sibolga,1.7427,98.7792,76.15,84,97,2.66,ID,2022-04-11 22:40:01
129,San Policarpo,12.1791,125.5072,78.98,88,100,6.58,PH,2022-04-11 22:40:02
130,Balkanabat,39.5108,54.3671,67.69,48,6,12.46,TM,2022-04-11 22:40:02
131,Lubao,14.9167,120.55,77.07,74,100,1.28,PH,2022-04-11 22:40:03
132,Khatanga,71.9667,102.5,-20.29,100,100,2.8,RU,2022-04-11 22:40:03
133,Kamenka,51.3223,42.7678,51.04,77,63,10.22,RU,2022-04-11 22:40:03
134,Vagay,57.9375,69.0217,28.11,92,8,4.45,RU,2022-04-11 22:40:04
135,Luwuk,-0.9516,122.7875,79.14,71,90,3.02,ID,2022-04-11 22:40:05
136,Bengkulu,-3.8004,102.2655,74.32,91,78,3.8,ID,2022-04-11 22:40:05
137,Yingcheng,30.95,113.55,68.68,72,15,12.15,CN,2022-04-11 22:40:05
138,Taoudenni,22.6783,-3.9836,82.81,5,95,7.78,ML,2022-04-11 22:41:06
139,Correia Pinto,-27.5847,-50.3611,61.72,100,100,2.44,BR,2022-04-11 22:41:06
140,Kotelnikovo,47.6317,43.1461,54.07,62,6,13.53,RU,2022-04-11 22:41:07
141,Bhawana,31.5692,72.649,85.93,13,100,5.75,PK,2022-04-11 22:41:07
142,New Norfolk,-42.7826,147.0587,56.91,60,62,3.0,AU,2022-04-11 22:41:08
143,Grindavik,63.8424,-22.4338,40.95,60,75,19.57,IS,2022-04-11 22:41:08
144,Vaasa,63.096,21.6158,32.95,93,20,3.44,FI,2022-04-11 22:41:08
145,San Patricio,28.017,-97.5169,82.18,75,100,15.46,US,2022-04-11 22:41:09
146,Kindu,-2.95,25.95,70.25,95,100,1.74,CD,2022-04-11 22:41:09
147,Juliaca,-15.5,-70.1333,45.81,41,57,5.17,PE,2022-04-11 22:41:10
148,Norman Wells,65.282,-126.8329,17.64,41,75,11.5,CA,2022-04-11 22:41:10
149,Huarmey,-10.0681,-78.1522,69.96,82,82,11.3,PE,2022-04-11 22:39:52
150,Banjar,-8.19,114.9675,75.63,82,45,4.34,ID,2022-04-11 22:41:11
151,Hovd,48.0056,91.6419,26.1,40,0,2.24,MN,2022-04-11 22:41:11
152,Conceicao Da Barra,-18.5933,-39.7322,75.65,86,15,4.47,BR,2022-04-11 22:41:11
153,Viedma,-40.8135,-62.9967,54.84,62,79,1.63,AR,2022-04-11 22:41:12
154,Najran,17.4924,44.1277,72.25,19,0,5.03,SA,2022-04-11 22:41:12
155,Hilo,19.7297,-155.09,89.28,79,100,11.5,US,2022-04-11 22:41:13
156,Marystown,47.1666,-55.1483,38.86,100,100,11.99,CA,2022-04-11 22:41:13
157,Orizona,-17.0314,-48.2958,69.84,90,86,3.58,BR,2022-04-11 22:41:13
158,Tiznit,29.5833,-9.5,57.22,74,42,3.4,MA,2022-04-11 22:41:14
159,Darab,28.7519,54.5444,67.3,13,31,6.42,IR,2022-04-11 22:41:14
160,Chapais,49.7834,-74.8492,42.58,91,100,7.74,CA,2022-04-11 22:41:15
161,Prainha,-1.8,-53.48,76.08,93,69,2.8,BR,2022-04-11 22:41:15
162,Beira,-19.8436,34.8389,75.29,100,40,4.61,MZ,2022-04-11 22:41:16
163,Luderitz,-26.6481,15.1594,68.81,55,0,3.53,NA,2022-04-11 22:41:16
164,Nemuro,43.3236,145.575,39.42,91,91,9.82,JP,2022-04-11 22:41:16
165,Kununurra,-15.7667,128.7333,66.18,88,93,0.0,AU,2022-04-11 22:40:19
166,Xiangxiang,27.7333,112.5333,72.55,68,6,3.42,CN,2022-04-11 22:41:17
167,Saldanha,-33.0117,17.9442,62.65,65,0,8.75,ZA,2022-04-11 22:41:17
168,Rondonopolis,-16.4708,-54.6356,78.49,70,53,0.85,BR,2022-04-11 22:40:08
169,Tateyama,34.9833,139.8667,63.39,83,100,11.1,JP,2022-04-11 22:41:18
170,Isla Mujeres,21.2311,-86.731,82.45,78,85,16.8,MX,2022-04-11 22:41:18
171,Port Blair,11.6667,92.75,80.62,74,94,1.7,IN,2022-04-11 22:38:59
172,Cherskiy,68.75,161.3,1.11,86,34,9.22,RU,2022-04-11 22:41:19
173,Baracoa,20.3467,-74.4958,76.01,85,90,16.26,CU,2022-04-11 22:41:19
174,Irpa Irpa,-17.7167,-66.2667,77.0,46,78,4.12,BO,2022-04-11 22:41:20
175,East London,-33.0153,27.9116,65.84,83,100,8.39,ZA,2022-04-11 22:37:28
176,Coquimbo,-29.9533,-71.3436,58.73,82,20,11.5,CL,2022-04-11 22:41:20
177,Krasnaya Zarya,52.7825,37.6806,46.85,94,100,7.83,RU,2022-04-11 22:41:21
178,Barrow,71.2906,-156.7887,24.82,74,0,13.8,US,2022-04-11 22:41:21
179,Fort Nelson,58.8053,-122.7002,17.19,41,75,12.66,CA,2022-04-11 22:38:07
180,Bredy,52.4153,60.3411,40.51,94,80,11.43,RU,2022-04-11 22:41:21
181,Sakakah,29.9697,40.2064,78.37,21,46,14.32,SA,2022-04-11 22:41:22
182,Saquena,-4.6667,-73.5167,78.71,81,52,1.79,PE,2022-04-11 22:41:22
183,Armeria,18.9333,-103.9667,85.17,50,74,7.9,MX,2022-04-11 22:41:23
184,Zhangzhou,24.5133,117.6556,67.93,75,0,1.63,CN,2022-04-11 22:42:23
185,Flinders,-34.5833,150.8552,65.17,78,95,7.0,AU,2022-04-11 22:42:24
186,Vuktyl,63.8567,57.3094,37.08,99,100,9.31,RU,2022-04-11 22:42:24
187,Nantucket,41.2835,-70.0995,51.91,66,0,11.5,US,2022-04-11 22:37:50
188,Tel Aviv-Yafo,32.0805,34.7805,61.21,67,75,4.61,IL,2022-04-11 22:42:25
189,Hami,42.8,93.45,47.97,16,0,18.97,CN,2022-04-11 22:42:25
190,Singarayakonda,15.25,80.0333,78.75,90,6,8.34,IN,2022-04-11 22:42:25
191,Senneterre,48.3835,-77.2328,40.03,74,100,10.71,CA,2022-04-11 22:42:26
192,Quatre Cocos,-20.2078,57.7625,75.31,73,49,17.4,MU,2022-04-11 22:42:26
193,Stroby Egede,55.4138,12.245,39.15,69,55,1.9,DK,2022-04-11 22:42:26
194,Castro,-24.7911,-50.0119,65.71,92,100,3.6,BR,2022-04-11 22:42:27
195,Brody,50.0879,25.1503,33.12,86,20,6.42,UA,2022-04-11 22:42:27
196,Palekh,56.8028,41.8572,47.95,98,100,3.69,RU,2022-04-11 22:42:27
197,Namatanai,-3.6667,152.4333,84.06,66,69,5.44,PG,2022-04-11 22:42:28
198,Rairangpur,22.2676,86.1751,76.84,53,38,1.95,IN,2022-04-11 22:42:28
199,Laguna,38.421,-121.4238,62.94,20,75,21.85,US,2022-04-11 22:42:28
200,Solnechnyy,50.7214,136.6319,27.18,85,81,8.21,RU,2022-04-11 22:42:29
201,Upernavik,72.7868,-56.1549,14.34,95,100,8.97,GL,2022-04-11 22:42:29
202,Richards Bay,-28.783,32.0377,67.14,88,51,11.39,ZA,2022-04-11 22:42:29
203,Mayo,38.8876,-76.5119,64.56,63,0,17.27,US,2022-04-11 22:40:35
204,Vostok,46.4856,135.8833,33.91,99,100,2.17,RU,2022-04-11 22:42:30
205,Saint-Pierre,-21.3393,55.4781,76.68,79,0,20.71,RE,2022-04-11 22:42:30
206,Hansi,29.1,75.9667,83.7,14,100,1.45,IN,2022-04-11 22:42:30
207,Mar Del Plata,-38.0023,-57.5575,59.09,87,20,12.66,AR,2022-04-11 22:42:31
208,Guhagar,17.4842,73.1929,77.95,65,100,5.03,IN,2022-04-11 22:42:31
209,Tupiza,-21.45,-65.7167,61.83,11,0,10.96,BO,2022-04-11 22:42:31
210,Kruisfontein,-34.0033,24.7314,62.67,91,15,3.83,ZA,2022-04-11 22:42:32
211,Susangerd,31.5608,48.1831,79.32,11,38,2.35,IR,2022-04-11 22:42:32
212,Fortuna,40.5982,-124.1573,46.74,79,75,20.71,US,2022-04-11 22:37:39
213,Dingle,10.9995,122.6711,73.24,96,100,7.99,PH,2022-04-11 22:42:32
214,Douentza,14.9951,-2.9517,88.5,9,43,5.79,ML,2022-04-11 22:42:33
215,College,64.8569,-147.8028,37.47,53,0,6.91,US,2022-04-11 22:41:22
216,Beringovskiy,63.05,179.3167,25.27,90,100,12.3,RU,2022-04-11 22:42:33
217,Lieksa,63.3167,30.0167,33.19,98,100,6.44,FI,2022-04-11 22:42:34
218,Shache,38.4167,77.2406,62.49,24,97,6.67,CN,2022-04-11 22:42:34
219,Mayumba,-3.432,10.6554,77.32,91,95,5.14,GA,2022-04-11 22:42:34
220,Katsuura,35.1333,140.3,64.47,83,100,11.16,JP,2022-04-11 22:42:35
221,Mount Isa,-20.7333,139.5,83.97,28,37,5.75,AU,2022-04-11 22:42:35
222,Zholymbet,51.7433,71.7122,36.5,59,100,14.94,KZ,2022-04-11 22:41:19
223,Auki,-8.7676,160.7034,84.87,64,84,1.9,SB,2022-04-11 22:42:35
224,Saskylakh,71.9167,114.0833,-4.74,99,100,2.46,RU,2022-04-11 22:42:36
225,Asau,46.4333,26.4,38.32,88,43,4.63,RO,2022-04-11 22:42:36
226,Georgetown,5.4112,100.3354,78.73,94,20,3.44,MY,2022-04-11 22:41:19
227,Christchurch,-43.5333,172.6333,64.94,68,100,4.0,NZ,2022-04-11 22:40:36
228,Puerto Penasco,31.3167,-113.5333,68.92,73,0,18.99,MX,2022-04-11 22:42:37
229,Hervey Bay,-25.2986,152.8535,75.02,86,2,5.01,AU,2022-04-11 22:43:37
230,Kazanskaya,45.4106,40.4361,55.67,81,61,9.15,RU,2022-04-11 22:43:37
231,Kamaishi,39.2667,141.8833,60.6,58,10,6.29,JP,2022-04-11 22:43:38
232,Saint Anthony,45.0205,-93.218,60.26,33,40,17.27,US,2022-04-11 22:43:38
233,Bandarbeyla,9.4942,50.8122,79.3,80,4,2.98,SO,2022-04-11 22:43:38
234,Ozernovskiy,51.5,156.5167,29.62,76,17,5.17,RU,2022-04-11 22:43:39
235,Sayat,38.7839,63.8803,57.07,48,0,6.4,TM,2022-04-11 22:43:39
236,Batticaloa,7.7102,81.6924,78.53,82,99,3.96,LK,2022-04-11 22:43:39
237,Jiangyou,31.7667,104.7167,59.27,76,100,4.92,CN,2022-04-11 22:43:40
238,Santa Helena De Goias,-17.8136,-50.5969,73.44,83,80,3.38,BR,2022-04-11 22:43:40
239,Bontang,0.1333,117.5,76.69,89,100,5.37,ID,2022-04-11 22:43:40
240,Kushnarenkovo,55.105,55.3508,39.07,89,55,3.2,RU,2022-04-11 22:43:41
241,Excelsior Springs,39.3392,-94.2261,67.82,26,0,4.61,US,2022-04-11 22:43:41
242,Malanje,-9.5402,16.341,63.39,96,84,0.72,AO,2022-04-11 22:43:41
243,Berlevag,70.8578,29.0864,35.6,92,96,6.58,NO,2022-04-11 22:43:42
244,Santo Amaro Da Imperatriz,-27.6881,-48.7786,74.08,100,100,1.83,BR,2022-04-11 22:43:42
245,Ugoofaaru,5.6667,73.0,83.75,75,30,10.78,MV,2022-04-11 22:43:42
246,Sabha,27.0377,14.4283,69.76,26,1,15.1,LY,2022-04-11 22:43:43
247,Teluk Nibung,3.001,99.8164,74.26,92,100,3.33,ID,2022-04-11 22:43:43
248,Nioro,13.35,-15.75,82.56,33,2,7.47,GM,2022-04-11 22:43:43
249,Fuengirola,36.54,-4.6247,61.84,58,75,5.75,ES,2022-04-11 22:43:43
250,Nyaunglebin,17.95,96.7333,75.74,78,28,4.92,MM,2022-04-11 22:43:44
251,Pisco,-13.7,-76.2167,69.85,68,0,25.32,PE,2022-04-11 22:43:44
252,Udachnyy,66.4167,112.4,17.46,61,96,1.14,RU,2022-04-11 22:43:44
253,Yashkul,46.1711,45.3435,53.01,70,1,10.92,RU,2022-04-11 22:43:45
254,Egvekinot,66.3167,-179.1667,11.75,87,100,12.1,RU,2022-04-11 22:43:45
255,Praia,14.9215,-23.5087,70.34,68,75,20.71,CV,2022-04-11 22:43:45
256,Mwense,-10.3845,28.698,64.56,96,83,3.78,ZM,2022-04-11 22:43:46
257,Severo-Kurilsk,50.6789,156.125,31.06,77,19,6.62,RU,2022-04-11 22:43:46
258,Port Hardy,50.6996,-127.4199,50.18,29,20,12.66,CA,2022-04-11 22:43:46
259,Parambu,-6.2111,-40.6944,70.7,95,98,2.42,BR,2022-04-11 22:43:46
260,Imbituba,-28.24,-48.6703,72.82,95,100,9.15,BR,2022-04-11 22:43:47
261,Touros,-5.1989,-35.4608,79.38,77,100,9.91,BR,2022-04-11 22:43:47
262,Beni,0.5,29.4667,62.83,99,99,1.57,CD,2022-04-11 22:43:47
263,Beidao,34.5686,105.8933,45.93,80,100,1.5,CN,2022-04-11 22:43:48
264,Lompoc,34.6391,-120.4579,64.56,84,100,18.99,US,2022-04-11 22:40:36
265,Geraldton,-28.7667,114.6,52.21,93,0,5.75,AU,2022-04-11 22:43:48
266,Shwebo,22.5667,95.7,76.51,61,11,7.54,MM,2022-04-11 22:43:48
267,Alofi,-19.0595,-169.9187,84.09,74,40,5.75,NU,2022-04-11 22:38:50
268,Morant Bay,17.8815,-76.4093,80.22,78,48,10.38,JM,2022-04-11 22:43:49
269,Gaziantep,37.0594,37.3825,46.33,87,40,11.5,TR,2022-04-11 22:43:49
270,Tuy Hoa,13.0833,109.3,72.52,91,75,3.18,VN,2022-04-11 22:43:49
271,Erzin,36.9559,36.2,53.42,88,72,5.97,TR,2022-04-11 22:43:50
272,Arraial Do Cabo,-22.9661,-42.0278,76.86,83,0,8.05,BR,2022-04-11 22:40:21
273,Acajutla,13.5928,-89.8275,85.82,61,51,5.75,SV,2022-04-11 22:43:50
274,Moscow,55.7522,37.6156,37.63,98,100,6.73,RU,2022-04-11 22:42:28
275,Berwick,41.0545,-76.2333,58.1,65,100,5.19,US,2022-04-11 22:44:51
276,Port Hedland,-20.3167,118.5667,73.45,83,1,5.75,AU,2022-04-11 22:44:51
277,Seybaplaya,19.65,-90.6667,87.78,53,20,8.63,MX,2022-04-11 22:44:51
278,Cidreira,-30.1811,-50.2056,68.86,92,100,12.17,BR,2022-04-11 22:44:51
279,Moree,-29.4667,149.85,69.82,68,0,5.75,AU,2022-04-11 22:44:52
280,Gimli,50.6336,-96.9907,33.82,55,90,12.66,CA,2022-04-11 22:44:52
281,Pangnirtung,66.1451,-65.7125,17.6,67,0,2.3,CA,2022-04-11 22:44:52
282,Kaitangata,-46.2817,169.8464,50.18,89,100,8.05,NZ,2022-04-11 22:44:14
283,Tabou,4.423,-7.3528,80.46,86,58,6.76,CI,2022-04-11 22:44:53
284,San Jose,37.3394,-121.895,60.08,35,75,26.46,US,2022-04-11 22:43:47
285,Naze,28.3667,129.4833,68.92,87,17,4.38,JP,2022-04-11 22:44:53
286,Lavrentiya,65.5833,-171.0,27.64,89,100,8.12,RU,2022-04-11 22:44:54
287,Pandan,14.0453,124.1694,79.59,88,100,13.18,PH,2022-04-11 22:44:54
288,Kontagora,10.3999,5.4695,90.07,30,96,6.22,NG,2022-04-11 22:44:54
289,Odweyne,9.4092,45.064,73.18,47,13,1.39,SO,2022-04-11 22:44:55
290,Smithers,54.7804,-127.1743,39.52,33,75,18.41,CA,2022-04-11 22:44:01
291,Fort-Shevchenko,44.5086,50.263,56.25,65,28,11.81,KZ,2022-04-11 22:44:55
292,Narsaq,60.9167,-46.05,39.42,51,90,12.66,GL,2022-04-11 22:44:55
293,Torbat-E Jam,35.244,60.6225,58.1,65,1,1.32,IR,2022-04-11 22:44:56
294,Omsukchan,62.5333,155.8,-0.58,91,66,4.61,RU,2022-04-11 22:44:56
295,Penhold,52.1334,-113.8687,30.25,37,75,18.41,CA,2022-04-11 22:44:56
296,Petushki,55.9264,39.461,40.44,99,100,6.02,RU,2022-04-11 22:44:56
297,Krasnovishersk,60.4078,57.082,33.51,100,100,2.8,RU,2022-04-11 22:44:57
298,Pevek,69.7008,170.3133,-11.87,91,32,8.57,RU,2022-04-11 22:44:57
299,Ribeira Grande,38.5167,-28.7,61.0,92,100,12.66,PT,2022-04-11 22:44:57
300,Den Helder,52.9599,4.7593,49.95,71,100,15.99,NL,2022-04-11 22:44:58
301,Kozluk,38.1938,41.4885,57.45,57,20,6.42,TR,2022-04-11 22:44:58
302,Padang,-0.9492,100.3543,75.25,86,99,3.44,ID,2022-04-11 22:44:58
303,Gorgan,36.8387,54.4348,49.96,82,0,6.91,IR,2022-04-11 22:44:59
304,Tierranueva,21.6833,-100.5667,85.91,13,3,10.76,MX,2022-04-11 22:44:59
305,Dunedin,-45.8742,170.5036,53.8,79,100,11.52,NZ,2022-04-11 22:40:10
306,Carnarvon,-24.8667,113.6333,60.87,77,6,9.22,AU,2022-04-11 22:44:59
307,Ambilobe,-13.2,49.05,71.22,88,63,3.11,MG,2022-04-11 22:45:00
308,Dingli,35.8614,14.3822,53.82,82,20,10.36,MT,2022-04-11 22:45:00
309,Talnakh,69.4865,88.3972,-1.8,92,78,9.73,RU,2022-04-11 22:45:00
310,Puerto Escondido,15.85,-97.0667,86.7,62,44,9.37,MX,2022-04-11 22:42:09
311,Lagoa,39.05,-27.9833,59.49,95,100,17.74,PT,2022-04-11 22:45:01
312,Obigarm,38.7173,69.7088,56.43,81,100,5.12,TJ,2022-04-11 22:45:01
313,Necochea,-38.5473,-58.7368,55.65,86,97,12.68,AR,2022-04-11 22:45:01
314,Waitati,-45.75,170.5667,53.8,79,100,5.28,NZ,2022-04-11 22:45:02
315,Poya,-21.35,165.15,79.86,77,15,5.32,NC,2022-04-11 22:45:02
316,Helong,42.5397,128.9972,48.31,80,100,4.41,CN,2022-04-11 22:45:02
317,Hohhot,40.8106,111.6522,26.89,63,0,2.24,CN,2022-04-11 22:45:03
318,Siirt,37.9326,41.9403,56.03,47,8,5.26,TR,2022-04-11 22:41:57
319,Malakal,9.5334,31.6605,78.33,65,100,9.37,SS,2022-04-11 22:46:03
320,Goldsboro,35.3849,-77.9928,78.94,26,75,10.36,US,2022-04-11 22:46:03
321,Guasdualito,7.2424,-70.7324,93.16,52,40,0.0,VE,2022-04-11 22:46:04
322,San Ignacio,17.1561,-89.0714,89.74,58,40,6.91,BZ,2022-04-11 22:46:04
323,Kloulklubed,7.0419,134.2556,81.1,82,100,23.67,PW,2022-04-11 22:46:05
324,Puliyur,10.6333,78.8333,80.4,89,40,1.14,IN,2022-04-11 22:46:05
325,Eureka,40.8021,-124.1637,49.19,65,58,11.99,US,2022-04-11 22:43:01
326,Akcakoca,41.0866,31.1162,45.63,82,100,8.41,TR,2022-04-11 22:46:05
327,Noyabrsk,63.1994,75.4507,27.66,96,98,9.98,RU,2022-04-11 22:46:07
328,Severobaykalsk,55.65,109.3167,23.07,94,100,1.36,RU,2022-04-11 22:46:07
329,Araouane,18.9048,-3.5265,83.88,5,6,8.81,ML,2022-04-11 22:46:08
330,Matagami,49.7502,-77.6328,42.91,45,0,18.41,CA,2022-04-11 22:46:08
331,Pundaguitan,6.3711,126.1689,81.97,77,100,10.04,PH,2022-04-11 22:46:08
332,Plettenberg Bay,-34.0527,23.3716,67.8,69,0,5.32,ZA,2022-04-11 22:46:09
333,Ossora,59.2353,163.0719,21.36,80,100,6.08,RU,2022-04-11 22:44:47
334,Muli,2.9167,73.5667,83.68,74,55,13.18,MV,2022-04-11 22:46:09
335,Ivanivka,46.7208,34.553,42.69,81,100,19.73,UA,2022-04-11 22:46:10
336,Aklavik,68.2191,-135.0107,15.8,79,71,9.44,CA,2022-04-11 22:46:10
337,Itarema,-2.9248,-39.9167,78.57,83,71,10.65,BR,2022-04-11 22:44:18
338,Nanortalik,60.1432,-45.2371,33.1,75,100,9.71,GL,2022-04-11 22:46:11
339,Lorengau,-2.0226,147.2712,84.65,68,33,9.46,PG,2022-04-11 22:46:11
340,Shebalino,51.2917,85.6772,22.66,87,11,5.1,RU,2022-04-11 22:46:12
341,Abasolo,20.45,-101.5167,88.66,13,13,10.76,MX,2022-04-11 22:46:12
342,Luanda,-8.8368,13.2343,77.81,86,76,4.34,AO,2022-04-11 22:43:44
343,La Ronge,55.1001,-105.2842,19.65,53,100,17.27,CA,2022-04-11 22:46:13
344,Codrington,-38.2667,141.9667,58.03,53,100,7.38,AU,2022-04-11 22:45:51
345,Phalodi,27.1333,72.3667,79.59,33,100,11.72,IN,2022-04-11 22:46:13
346,La Reforma,25.0833,-108.05,75.33,65,100,9.82,MX,2022-04-11 22:46:13
347,Acarau,-2.8856,-40.12,78.66,84,79,10.85,BR,2022-04-11 22:46:14
348,Rocha,-34.4833,-54.3333,65.08,95,26,5.7,UY,2022-04-11 22:44:52
349,Divnoye,45.9089,43.3547,50.92,72,5,16.49,RU,2022-04-11 22:46:14
350,Shimoda,34.6667,138.95,65.16,71,85,7.49,JP,2022-04-11 22:45:41
351,Lata,40.1629,-8.3327,49.91,94,7,4.97,PT,2022-04-11 22:44:13
352,Beloha,-25.1667,45.05,72.68,82,100,13.6,MG,2022-04-11 22:46:15
353,Pandamatenga,-18.5278,25.627,64.69,80,63,1.16,BW,2022-04-11 22:46:15
354,Alice Springs,-23.7,133.8833,76.55,41,75,0.0,AU,2022-04-11 22:42:11
355,Usak,38.5,29.4167,34.21,83,76,7.25,TR,2022-04-11 22:46:16
356,Cururupu,-1.8283,-44.8683,75.79,93,100,4.16,BR,2022-04-11 22:46:16
357,Pangody,65.85,74.4859,33.82,100,100,9.89,RU,2022-04-11 22:46:16
358,Kieta,-6.2167,155.6333,84.69,67,86,2.95,PG,2022-04-11 22:46:17
359,Voskresenskoye,56.8381,45.4317,43.57,95,50,7.2,RU,2022-04-11 22:46:17
360,Petersburg,37.2279,-77.4019,71.76,52,60,5.46,US,2022-04-11 22:46:18
361,Arman,59.7,150.1667,12.02,65,1,6.31,RU,2022-04-11 22:46:18
362,Maradi,13.5,7.1017,87.96,7,29,9.19,NE,2022-04-11 22:46:18
363,Kahului,20.8947,-156.47,86.02,61,40,19.57,US,2022-04-11 22:47:19
364,Simao,22.7886,100.9748,59.63,72,19,0.65,CN,2022-04-11 22:47:19
365,Casas Grandes,30.3667,-107.95,79.45,10,0,24.11,MX,2022-04-11 22:47:20
366,Saint-Joseph,-21.3667,55.6167,75.58,83,73,15.28,RE,2022-04-11 22:47:20
367,Illapel,-31.6308,-71.1653,61.7,64,0,4.36,CL,2022-04-11 22:46:19
368,Matara,5.9485,80.5353,78.03,87,93,5.66,LK,2022-04-11 22:47:21
369,Umea,63.8284,20.2597,27.91,100,31,0.0,SE,2022-04-11 22:47:21
370,Walvis Bay,-22.9575,14.5053,58.15,94,7,5.75,NA,2022-04-11 22:46:26
371,Sechura,-5.5569,-80.8222,76.12,66,50,17.92,PE,2022-04-11 22:47:22
372,Haines Junction,60.7522,-137.5108,28.35,34,100,13.8,CA,2022-04-11 22:46:04
373,Lalitpur,27.6667,85.3333,66.58,94,75,0.0,NP,2022-04-11 22:47:22
